Unique_ID,Extract_Date,Age_Of_Account,Num_Periods_Since_1st_Statement,Type_Of_Application,Days_Since_Most_Recent_Order,Num_Orders_L4_6P,Ave_Item_Value_L13P,Num_Items_Ordered_L13P,Ave_Num_Items_Per_Order_L4_6P,Value_Last_Payment,Num_Payments_CTD,Days_Since_Most_Recent_Payment,Num_Payments_To_Date,Num_Payments_L4_6P,Value_Payments_L3P,Value_Payments_L4_6P,Ave_Payment_Value_L4_6P,Ave_Payment_Value_L13P,Ave_Pmnt_Over_Bal_L13P_Perc,Ave_Current_Balance_L4_6P,Current_Bal_Over_Ave_Bal_L4_6P,Curr_Bal_Over_Highest_Bal_L4_6P,Current_Arrears_Amount,Num_1_Missed_Payment_L4_6P,Num_2_Or_More_Missed_Pmnts_L4_6P,Value_HR_Orders_Perc_Orders_L13P,Num_Account_Reviews_L13P,Ave_Order_Value_L13P,Num_Active_Accs_Not_In_Arrears,Bureau_Index_Retail,WS_L6M_Accs_Open_More_Than_12M,Num_Inactive_Accs_Sole_Joint,Good_Bad_Flag,Random_Number
3246,20090917,16,15,C,339,0,45,6,0,20,0,28,7,1,20,30,30,22,4,269,118,114,51,1,2,0,13,89,1,25,2,4,B,0.629311181
3247,20100318,22,20,I,495,0,0,0,0,40,1,21,12,2,120,80,40,34,9,272,50,45,0,0,3,0,13,0,4,30,2,9,G,0.294940065
3248,20091203,18,18,C,161,1,29,10,1,20,0,114,11,2,0,50,25,20,21,286,128,122,76,1,0,21,13,73,2,40,1,3,B,0.407570718
3249,20090917,15,15,C,215,0,19,2,0,30,0,138,6,1,0,30,30,20,9,125,144,133,41,1,1,0,13,39,0,30,1,0,B,0.617459237
3250,20090917,15,15,C,110,3,30,54,1,0,0,100,10,2,0,70,35,35,5,691,136,114,194,1,0,11,13,95,1,5,0,0,B,0.972363827
3251,20091203,18,18,T,421,0,0,0,0,40,1,15,8,1,80,40,40,33,36,248,66,62,0,0,3,0,11,0,1,15,6,5,B,0.049771052
3252,20090917,15,15,C,101,4,45,27,3,45,0,117,10,2,0,85,43,32,5,654,142,114,184,1,0,23,13,111,-2,25,N,0,B,0.75322181
3253,20090917,15,15,C,107,2,37,25,4,35,0,119,8,1,0,35,35,16,4,314,172,118,98,2,0,24,13,92,-2,5,N,0,B,0.522443207
3254,20091203,18,18,T,402,0,0,0,0,20,1,2,6,1,40,12,12,30,21,309,101,95,0,0,3,0,13,0,4,15,0,2,B,0.791905297
3255,20090917,15,15,C,124,4,21,32,3,20,0,124,10,2,0,30,15,11,4,331,133,119,92,1,0,11,13,68,1,15,0,0,B,0.161826016
3256,20091203,18,18,C,269,0,17,20,0,60,0,152,11,1,0,60,60,24,16,329,121,113,83,1,1,3,13,85,1,70,0,1,B,0.882402986
3257,20090917,15,15,C,233,0,18,18,0,31,0,78,6,1,31,30,30,25,6,271,122,111,55,1,1,12,13,54,1,5,1,0,G,0.689696491
3258,20090917,15,15,I,156,2,19,28,4,0,0,121,8,1,0,29,29,19,5,300,128,121,79,2,0,11,13,78,-2,20,N,0,B,0.876707464
3259,20090917,15,15,T,133,1,29,15,1,16,0,126,9,2,0,33,17,15,4,328,135,119,93,1,0,21,13,72,1,10,0,0,I,0.729774769
3260,20090917,15,15,I,124,1,35,33,4,20,0,126,14,5,0,66,13,16,4,654,138,114,196,1,0,6,13,285,-2,40,N,1,B,0.051852632
3261,20090917,15,15,C,84,2,39,12,4,0,0,99,7,1,0,15,15,20,11,173,207,119,54,1,0,0,13,156,-2,20,1,0,B,0.849375083
3262,20090917,15,15,C,192,0,21,13,0,40,0,113,6,1,0,40,40,26,6,220,140,128,60,1,1,0,13,67,1,15,5,2,B,0.325509475
3263,20100318,22,22,C,101,6,45,33,3,110,0,127,14,1,0,110,110,61,4,1006,149,113,301,2,0,67,13,123,1,35,0,1,I,0.012189357
3264,20100318,22,22,C,100,3,35,28,7,35,0,117,16,2,0,70,35,32,4,649,164,114,208,1,0,43,13,161,-2,55,N,0,B,0.351043615
3265,20100318,22,21,C,124,1,34,14,4,32,0,106,16,2,0,65,32,26,4,599,122,115,159,2,0,24,13,79,1,25,1,0,B,0.940273306
3266,20090917,15,14,C,276,0,32,3,0,20,1,15,6,1,20,10,10,13,4,179,122,107,0,1,1,53,12,32,2,35,0,1,I,0.558186709
3267,20100318,22,22,C,106,5,44,17,2,42,0,117,20,2,0,78,39,28,4,761,129,114,207,1,0,36,13,62,0,15,N,1,B,0.114373983
3268,20100318,22,20,C,120,1,17,4,4,12,0,143,6,2,0,38,19,28,4,207,142,125,59,1,0,0,13,70,3,70,0,2,B,0.269761586
3269,20100318,22,22,C,122,2,31,42,5,47,0,131,15,2,0,85,42,29,3,924,125,113,251,1,0,25,13,76,1,15,4,2,B,0.266252623
3270,20100318,22,22,C,156,1,28,25,5,38,0,121,14,2,0,72,36,29,4,718,125,114,194,1,0,23,13,118,5,40,0,3,B,0.919112572
3271,20090917,15,15,I,189,0,21,16,0,20,0,121,6,2,0,40,20,24,6,248,130,124,66,2,0,0,13,110,9,40,U,9,B,0.607646543
3272,20090917,15,15,C,285,0,45,2,0,20,0,124,6,2,0,35,18,17,5,160,136,126,44,1,1,56,13,45,1,55,0,1,B,0.538568617
3273,20100318,22,5,T,87,4,27,35,9,0,0,999999,0,0,0,0,0,0,0,151,244,122,70,1,0,23,4,236,-2,15,3,1,I,0.610252675
3274,20100318,22,6,I,136,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,110,361,120,83,1,0,0,4,0,1,15,0,0,B,0.680899083
3275,20100318,22,21,C,114,4,33,22,5,36,0,115,14,2,0,61,30,35,3,741,130,114,208,1,0,27,13,146,1,15,0,0,B,0.36848359
3276,20091203,18,18,C,232,0,37,18,0,53,0,155,6,1,0,53,53,53,51,453,117,110,113,1,1,1,12,111,1,10,4,9,B,0.387966387
3277,20091203,18,18,C,360,0,12,1,0,10,0,35,7,1,35,25,25,20,23,227,91,86,0,0,3,0,12,12,0,40,1,2,I,0.312163881
3278,20100318,22,20,T,127,2,31,13,4,22,0,121,8,2,0,92,46,43,4,394,132,121,108,1,0,4,13,68,-2,10,N,0,B,0.415314962
3279,20100318,22,21,T,127,1,200,1,1,0,0,400,1,0,0,0,0,7,1,99,215,133,45,1,0,0,7,200,-2,15,N,0,B,0.159719878
3280,20091203,18,18,C,471,0,0,0,0,51,0,135,4,1,0,51,51,45,51,226,125,114,58,1,1,0,13,0,1,45,0,2,I,0.230242436
3281,20091203,18,18,C,204,0,18,3,0,10,1,14,7,1,10,20,20,17,709,41,227,119,0,1,1,0,10,26,1,20,0,1,G,0.347944215
3282,20091203,18,18,C,107,2,49,4,2,10,0,128,3,1,0,10,10,10,0,137,177,130,48,1,0,91,6,97,0,5,N,1,B,0.722168864
3283,20100318,22,21,T,346,0,18,3,0,30,0,134,9,2,0,78,39,42,4,378,123,119,98,1,0,0,12,55,5,70,1,5,I,0.374797304
3284,20100318,22,21,I,126,2,21,53,15,40,0,127,16,2,0,73,37,24,3,820,129,113,229,1,0,2,13,183,-2,35,N,0,B,0.517230823
3285,20091203,18,17,C,178,0,37,25,0,60,0,68,9,1,60,50,50,56,31,552,108,105,88,2,1,12,13,103,-2,65,N,0,I,0.232013642
3286,20091203,18,17,T,451,0,0,0,0,10,1,19,9,0,30,0,0,13,71,54,88,63,0,1,2,0,13,0,3,40,2,1,G,0.4522094
3287,20090917,15,15,C,140,1,51,16,2,10,0,105,10,3,0,100,33,19,4,527,129,116,132,1,0,10,13,91,1,25,1,0,B,0.114124489
3288,20100318,22,9,C,86,6,45,16,3,45,0,54,5,2,45,50,25,26,6,305,148,108,51,1,0,6,8,103,-2,25,N,1,B,0.099289466
3289,20090917,15,14,C,107,1,47,11,2,75,0,133,7,1,0,75,75,32,6,426,125,118,111,1,1,0,13,258,-2,25,N,0,I,0.283737491
3290,20100318,21,21,C,101,1,14,2,2,10,0,71,14,2,10,20,10,10,4,213,137,123,49,1,1,0,13,29,-2,15,N,0,B,0.05327449
3291,20100318,21,21,C,96,3,28,49,8,15,0,117,16,5,0,155,31,25,5,710,128,114,175,2,0,16,13,123,1,25,6,1,B,0.704433491
3292,20090917,15,15,T,297,0,13,17,0,35,0,37,7,1,35,15,15,20,5,283,110,102,35,2,1,17,13,76,3,40,4,4,I,0.701386752
3293,20100318,21,21,I,103,3,30,21,6,22,0,119,12,2,0,49,25,37,3,597,138,114,179,1,0,23,13,127,2,40,0,0,B,0.345415779
3294,20091203,18,17,I,238,0,14,6,0,25,1,17,4,1,25,20,20,36,792,53,136,97,0,1,1,0,10,43,6,30,4,9,G,0.584613211
3295,20100318,21,21,I,110,7,26,35,3,0,0,66,14,5,0,125,25,32,5,669,109,97,164,1,0,4,12,69,4,35,6,3,I,0.918772777
3296,20100318,21,21,I,479,0,0,0,0,17,1,17,9,1,17,20,20,21,7,136,115,108,0,1,2,0,13,0,2,20,1,0,G,0.495634526
3297,20091203,18,18,C,266,0,59,4,0,23,0,43,9,1,23,30,30,16,18,315,115,109,42,1,2,0,13,79,-2,25,2,1,B,0.952314421
3298,20091203,18,17,T,94,8,32,28,2,0,0,84,12,2,0,24,12,11,19,285,188,118,98,1,0,10,13,53,6,25,6,9,B,0.814977746
3299,20090917,15,15,C,311,0,18,21,0,22,0,29,6,2,22,70,35,39,7,303,124,114,59,1,0,13,13,75,1,25,1,0,I,0.192374619
3300,20100318,21,21,T,110,2,21,3,2,50,0,112,9,1,0,50,50,38,4,306,140,120,85,1,1,70,13,32,2,40,1,1,B,0.359401975
3301,20100318,21,21,I,149,1,66,13,2,47,0,117,15,2,0,66,33,23,3,876,122,113,233,1,0,33,13,213,3,25,3,6,B,0.859465577
3302,20090917,15,15,T,317,0,21,51,0,35,0,57,12,1,35,58,58,21,6,309,170,110,82,1,0,5,11,183,7,30,0,4,I,0.69462087
3303,20100318,21,21,I,133,1,18,14,14,40,1,12,9,1,40,18,18,37,4,364,143,104,0,1,1,18,13,250,1,25,6,9,I,0.306715004
3304,20090917,15,15,T,154,2,34,49,4,0,0,128,7,1,0,30,30,55,7,358,207,112,125,1,0,12,12,186,1,15,5,1,I,0.209825759
3305,20091203,18,17,C,378,0,0,0,0,22,0,149,7,1,0,22,22,20,23,192,129,114,49,1,1,0,12,0,1,55,0,1,E,0.284706541
3306,20100318,21,21,T,115,5,41,21,2,20,0,126,11,2,0,68,34,29,5,384,135,118,108,1,0,23,13,108,1,25,0,0,B,0.490400484
3307,20100318,21,21,C,569,0,0,0,0,40,0,138,5,1,0,40,40,44,12,99,147,123,40,1,1,0,13,0,1,85,0,5,G,0.783300341
3308,20091203,18,17,I,227,0,49,5,0,62,0,129,8,1,0,62,62,29,29,347,121,113,87,1,1,0,13,61,1,40,2,0,B,0.279196197
3309,20091203,18,17,I,178,0,49,17,0,0,0,66,10,0,0,0,0,25,17,700,116,101,142,1,2,10,11,119,2,15,0,0,E,0.595619906
3310,20090917,15,13,T,295,0,24,17,0,40,0,117,4,1,0,40,40,31,5,232,128,120,60,1,1,0,12,100,1,10,0,0,B,0.137998488
3311,20091203,18,17,I,180,0,31,19,0,10,0,61,8,0,40,0,0,33,46,236,161,103,41,1,1,12,12,59,1,30,0,1,I,0.530599063
3312,20090917,15,14,I,121,3,27,7,1,0,0,70,3,0,0,0,0,11,7,79,150,101,29,1,1,0,10,38,-2,15,N,0,B,0.928583624
3313,20100318,21,21,I,110,1,24,40,2,32,0,119,13,2,0,92,46,26,4,544,125,116,143,1,0,0,13,69,-2,10,N,0,B,0.997952682
3314,20090917,15,14,C,303,0,14,4,0,8,1,9,13,4,21,26,7,7,9,120,84,80,3,0,3,0,12,54,-2,25,N,0,I,0.079809095
3315,20091203,18,17,T,113,6,31,56,2,0,0,108,12,2,0,100,50,48,21,904,142,117,262,1,0,3,13,65,-2,20,N,0,B,0.38445391
3316,20100318,21,19,T,425,0,0,0,0,10,4,0,13,1,70,10,10,18,7,273,92,84,0,1,2,0,11,0,-2,15,N,0,G,0.052509383
3317,20091203,18,17,T,107,2,40,6,2,0,0,107,7,1,0,20,20,15,42,100,215,134,44,2,0,0,13,80,-2,10,N,1,G,0.844311913
3318,20091203,18,17,I,367,0,0,0,0,60,0,43,8,2,60,40,20,50,32,203,78,75,20,0,3,0,13,0,5,75,1,9,G,0.616603895
3319,20090917,15,14,I,243,0,49,4,0,21,0,119,3,1,0,21,21,20,3,174,138,130,48,2,0,0,9,196,1,10,2,0,B,0.620349837
3320,20100318,21,21,T,119,2,106,6,3,14,0,122,8,2,0,60,30,33,4,344,141,118,103,1,0,0,13,317,3,25,1,1,I,0.08393547
3321,20090917,15,14,T,185,0,26,9,0,20,0,124,9,3,0,54,18,14,6,227,128,119,59,1,1,42,13,58,-2,5,2,0,G,0.273594792
3322,20090917,15,14,C,210,0,34,69,0,77,0,77,7,2,77,62,31,71,8,663,109,103,125,1,1,32,13,213,-2,15,N,1,B,0.530460343
3323,20100318,21,21,C,100,1,23,6,3,72,0,124,9,2,0,107,53,44,6,300,128,112,77,1,1,0,13,70,6,40,3,4,B,0.763996198
3324,20091203,18,17,C,227,0,37,6,0,36,0,121,8,1,0,36,36,29,26,384,123,119,99,2,0,9,13,110,-2,30,N,2,B,0.539648931
3325,20100318,21,20,T,173,1,14,26,4,40,0,126,5,1,0,40,40,116,22,133,135,111,41,2,0,0,9,123,1,20,4,1,B,0.818849384
3326,20091203,18,17,C,274,0,46,4,0,20,0,129,4,1,0,20,20,42,148,106,154,141,40,2,0,0,11,185,1,80,0,0,I,0.787394894
3327,20091203,18,17,C,166,1,62,5,4,45,0,54,12,2,45,35,18,24,19,335,129,107,51,1,1,23,13,155,3,60,1,1,B,0.566165718
3328,20090917,15,14,C,373,0,0,0,0,10,0,42,8,3,20,30,10,10,6,120,84,79,10,0,3,0,13,0,1,15,0,1,B,0.091098131
3329,20091203,17,17,C,161,1,30,16,6,20,0,117,11,2,0,41,21,22,14,398,156,118,122,1,0,25,13,121,4,45,2,2,B,0.663901851
3330,20100318,21,21,T,100,2,27,18,5,0,0,87,10,1,0,19,19,13,3,310,151,119,95,2,0,13,13,96,1,50,0,1,I,0.18781365
3331,20091203,17,17,I,89,1,130,1,1,31,0,113,6,1,0,31,31,34,29,266,149,120,73,2,0,0,13,130,1,25,0,0,G,0.493322129
3332,20100318,21,21,C,156,1,22,9,5,23,0,124,15,2,0,48,24,21,4,428,128,117,116,1,0,25,13,100,0,30,N,0,B,0.164439452
3333,20091203,17,17,C,145,3,22,37,5,0,0,129,12,0,0,0,0,13,12,523,129,102,117,1,2,9,11,101,-2,30,N,0,E,0.347603681
3334,20091203,17,17,C,268,0,30,12,0,42,0,117,5,1,0,42,42,85,254,261,126,120,68,1,1,28,13,178,1,25,6,0,B,0.25952111
3335,20090917,15,15,C,101,1,32,13,2,37,0,124,5,1,0,37,37,19,4,238,142,123,67,1,1,0,13,51,1,30,1,1,B,0.227840085
3336,20100318,21,21,T,211,0,27,6,0,10,1,22,5,1,10,50,50,30,9,93,147,118,0,1,1,0,8,160,1,25,0,1,G,0.600606436
3337,20090917,15,14,C,194,0,14,1,0,20,1,19,5,1,20,10,10,16,12,52,154,104,0,1,1,0,13,14,1,35,0,9,G,0.337237611
3338,20100318,21,21,C,157,1,12,8,8,28,0,113,9,1,0,28,28,25,4,274,128,122,72,2,0,13,13,95,1,40,3,1,G,0.78143929
3339,20091203,17,17,I,185,0,27,7,0,30,0,54,5,1,30,20,20,61,89,110,137,114,20,1,1,0,14,189,5,55,2,3,B,0.311746971
3340,20091203,17,17,T,439,0,0,0,0,10,0,64,9,2,10,20,10,12,45,112,147,127,40,2,1,0,13,0,2,30,0,0,I,0.31677784
3341,20090917,15,14,I,103,2,36,6,3,20,0,119,5,2,0,40,20,24,7,134,195,129,51,1,0,0,13,107,3,35,0,3,B,0.912065141
3342,20091203,17,17,T,240,0,56,5,0,10,0,180,8,0,0,0,0,10,16,183,116,102,43,1,2,0,11,69,3,35,0,0,E,0.130054806
3343,20090917,15,13,I,289,0,17,16,0,27,0,134,4,1,0,27,27,29,5,237,130,124,63,2,0,0,11,91,0,55,U,1,B,0.184346757
3344,20091203,17,17,T,460,0,0,0,0,30,1,19,5,1,30,50,50,35,39,227,115,103,0,1,1,0,13,0,2,75,2,9,G,0.404590084
3345,20100318,21,21,C,110,5,28,51,9,120,0,138,14,1,0,120,120,74,5,1046,134,108,212,2,0,12,12,237,-2,35,N,0,E,0.547900206
3346,20091203,17,17,C,383,0,0,0,0,0,0,365,3,0,0,0,0,0,0,76,166,101,40,0,2,0,9,0,2,30,1,7,E,0.005635092
3347,20100318,21,21,T,470,0,0,0,0,50,1,19,17,0,100,0,0,36,7,386,92,84,0,1,2,0,13,0,1,30,0,0,B,0.442423062
3348,20100318,21,19,C,313,0,9,7,0,25,1,12,8,0,46,0,0,29,6,309,105,94,0,1,2,0,12,62,0,55,N,0,G,0.561781208
3349,20091203,17,17,C,101,2,40,16,2,26,0,82,12,2,26,47,24,21,16,474,133,111,106,1,0,0,13,80,-2,25,N,0,B,0.681076941
3350,20100318,21,21,C,155,1,17,14,11,47,1,30,14,2,47,40,20,18,7,210,129,106,18,1,0,26,13,116,2,35,6,8,G,0.267139421
3351,20090917,15,14,C,185,0,31,12,0,20,0,122,7,2,0,60,30,22,4,365,133,118,102,1,0,25,13,75,1,10,3,0,B,0.862643183
3352,20091203,17,17,C,108,1,80,7,2,37,0,117,9,2,0,105,52,44,29,579,117,109,144,1,1,34,13,140,1,30,0,0,B,0.006401789
3353,20091203,17,17,C,177,0,23,8,0,60,1,7,8,1,60,37,37,40,25,469,112,103,0,1,1,0,13,92,4,30,1,9,I,0.949720582
3354,20091203,17,17,C,173,2,39,14,3,12,0,150,8,1,0,12,12,12,15,320,121,111,80,1,1,15,12,109,-2,15,4,0,E,0.499528013
3355,20090917,15,15,T,268,0,38,8,0,41,0,121,5,1,0,41,41,23,5,238,128,121,62,1,1,3,13,151,1,25,0,1,B,0.806148178
3356,20091203,17,17,T,418,0,0,0,0,30,1,9,7,0,90,0,0,27,71,89,56,37,0,0,2,0,11,0,2,25,1,3,G,0.614191124
3357,20091203,17,17,C,226,0,60,1,0,5,0,40,9,0,15,0,0,12,64,58,186,110,25,1,1,0,12,60,0,25,N,0,I,0.78062458
3358,20091203,17,17,I,115,3,163,9,2,10,0,122,12,2,0,20,10,10,17,409,197,116,157,1,0,2,13,245,1,15,0,0,B,0.053725376
3359,20090917,15,14,T,376,0,0,0,0,10,0,141,3,2,0,40,20,20,5,83,222,136,41,1,0,0,11,0,2,65,0,5,I,0.411915111
3360,20091203,17,17,T,296,0,60,3,0,40,0,52,7,1,40,38,38,31,24,332,117,108,66,1,1,0,13,60,5,85,2,9,G,0.502090256
3361,20100318,21,20,C,124,2,40,34,5,125,0,42,15,1,125,48,48,42,4,1083,106,99,142,1,1,17,13,150,3,15,1,1,B,0.226272913
3362,20100318,21,5,C,108,1,45,3,3,0,0,999999,0,0,0,0,0,0,0,160,243,122,75,1,0,0,4,135,1,45,U,1,I,0.510971921
3363,20090917,15,14,C,350,0,32,7,0,30,0,129,4,1,0,30,30,31,7,156,138,130,44,1,1,22,13,226,2,40,0,8,I,0.046842963
3364,20090917,15,14,C,105,3,25,20,2,13,0,120,5,1,0,13,13,21,3,309,143,120,88,2,0,21,13,61,3,55,0,1,B,0.675078932
3365,20090917,15,14,C,198,1,30,9,3,0,0,141,2,0,0,0,0,61,37,24,433,171,40,1,0,0,9,135,-2,10,3,9,B,0.396299828
3366,20100318,21,21,C,101,3,28,34,9,51,0,122,13,2,0,91,45,45,4,836,149,113,263,1,0,16,13,194,1,45,0,2,B,0.959432123
3367,20091203,17,17,I,252,0,22,6,0,20,1,10,5,0,40,0,0,15,18,235,102,92,0,1,2,0,12,67,2,35,2,3,I,0.254131053
3368,20091203,17,17,C,185,0,30,17,0,20,0,129,12,2,0,38,19,13,20,325,126,120,85,1,0,0,13,56,-2,15,N,0,B,0.754320527
3369,20091203,17,17,T,107,1,46,8,1,20,0,113,8,2,0,70,35,25,35,152,171,128,51,1,0,0,13,122,-2,40,N,0,I,0.451799285
3370,20091203,17,17,C,185,0,99,5,0,33,0,110,12,3,0,68,23,15,16,567,119,116,145,2,0,26,13,247,1,30,4,5,B,0.804443641
3371,20090917,15,14,C,281,0,35,6,0,10,1,12,9,3,30,30,10,11,5,183,89,86,0,0,3,5,13,71,1,70,0,0,I,0.416084795
3372,20091203,17,17,T,169,0,58,5,0,46,1,9,10,0,92,0,0,32,21,411,94,87,0,1,2,58,13,146,0,40,3,1,I,0.02000001
3373,20091203,17,17,T,171,1,27,25,7,100,1,40,6,0,100,0,0,57,97,148,65,51,0,1,2,0,12,340,1,85,0,0,G,0.775311721
3374,20090917,15,14,T,101,1,60,9,3,22,0,121,7,2,0,68,34,26,5,375,129,118,100,1,0,52,13,77,4,30,2,0,B,0.490068352
3375,20091203,17,17,I,332,0,60,1,0,1,1,19,10,1,1,16,16,19,15,313,119,111,77,2,1,0,12,60,0,25,4,3,I,0.600299886
3376,20091203,17,17,C,134,4,30,36,2,30,0,47,23,4,30,77,19,16,10,619,116,110,115,2,0,25,13,58,1,35,0,0,B,0.442935472
3377,20100318,21,21,T,212,0,31,12,0,24,0,142,11,1,0,24,24,16,4,276,143,121,82,2,0,4,13,123,1,15,0,0,B,0.70895029
3378,20091203,17,17,T,372,0,0,0,0,20,2,5,10,1,50,20,20,20,43,115,99,83,0,1,1,0,13,0,6,35,3,4,G,0.572980986
3379,20090917,15,14,I,276,0,20,4,0,10,1,9,5,1,10,20,20,20,5,158,129,112,0,1,1,45,13,82,2,30,1,4,B,0.335141387
3380,20091203,17,14,I,456,0,0,0,0,30,0,68,3,1,30,45,45,39,52,195,124,110,32,1,1,0,13,0,4,50,2,4,G,0.797427683
3381,20090917,15,14,I,304,0,15,44,0,32,1,5,8,2,32,55,27,32,5,449,113,106,0,1,1,5,13,165,7,30,2,9,I,0.188662192
3382,20090917,15,14,C,124,1,34,8,3,0,0,72,6,1,0,30,30,18,7,164,167,124,54,1,1,11,13,90,2,25,1,2,B,0.021891577
3383,20100318,21,21,C,436,0,0,0,0,32,0,129,8,1,0,32,32,22,5,184,134,127,49,1,1,0,13,0,2,20,4,7,G,0.894849096
3384,20091203,17,17,T,178,1,32,5,1,35,1,7,8,0,70,0,0,22,64,213,92,79,0,1,2,0,13,53,1,15,5,3,G,0.592713182
3385,20091203,17,17,C,161,1,22,12,2,20,0,127,3,1,0,20,20,19,0,123,162,125,42,2,0,0,8,89,1,30,U,0,G,0.512484187
3386,20100318,21,21,C,159,1,19,50,4,19,0,121,14,2,0,29,14,12,3,403,178,122,134,1,0,32,13,117,1,25,1,1,B,0.014907187
3387,20100318,21,21,C,292,0,20,9,0,20,0,43,17,2,45,56,28,22,5,467,108,107,69,3,0,38,13,91,1,20,6,9,I,0.834922441
3388,20090917,15,14,T,338,0,16,13,0,59,0,121,4,1,0,59,59,37,4,259,124,113,65,1,1,12,13,105,4,30,0,8,I,0.818904885
3389,20100318,21,21,T,176,0,58,5,0,25,0,117,5,1,0,25,25,37,7,211,133,126,56,2,0,16,13,145,4,30,2,9,G,0.921204278
3390,20091203,17,17,C,176,0,28,2,0,20,0,121,11,2,0,30,15,15,38,133,169,143,45,1,0,0,13,56,1,15,2,6,B,0.529918027
3391,20100318,21,21,T,222,0,61,12,0,55,0,138,8,1,0,55,55,25,7,266,124,115,68,2,0,25,13,183,-1,35,T,-1,I,0.950668003
3392,20091203,17,17,C,166,1,52,3,1,36,0,120,9,1,0,36,36,20,20,329,131,124,88,2,0,0,13,78,4,35,0,1,B,0.610248341
3393,20091203,17,17,C,358,0,7,9,0,5,3,7,9,0,35,0,0,16,15,294,105,96,0,1,2,0,13,33,2,50,2,5,I,0.234261749
3394,20100318,21,20,C,112,2,43,8,3,20,0,119,9,2,0,60,30,35,5,345,127,120,90,1,1,0,13,115,-2,55,N,0,B,0.752807025
3395,20091203,17,17,T,232,0,40,2,0,21,0,33,8,2,21,30,15,17,75,76,149,129,19,1,0,0,13,80,2,25,2,9,G,0.223149614
3396,20090917,15,14,C,378,0,0,0,0,10,1,10,7,1,30,20,20,14,17,82,68,68,0,0,3,0,13,0,10,55,2,8,G,0.088971362
3397,20090917,15,14,C,92,4,22,54,5,20,0,134,10,2,0,40,20,16,4,448,153,116,138,1,0,0,13,86,3,35,0,2,I,0.060122764
3398,20090917,15,14,C,187,0,18,35,0,30,0,113,9,1,0,30,30,14,5,251,129,124,66,2,0,0,13,81,-2,45,N,0,B,0.095425735
3399,20090917,15,13,C,252,0,24,16,0,30,2,12,8,2,50,39,20,17,5,266,107,97,0,1,1,4,11,63,-2,15,N,0,I,0.723077935
3400,20091203,17,17,C,134,2,25,8,4,15,0,135,6,2,0,30,15,23,22,221,174,122,67,1,0,15,12,102,1,20,0,1,B,0.893079935
3401,20100318,21,5,C,117,1,21,9,9,0,0,999999,0,0,0,0,0,0,0,96,260,130,49,1,0,0,4,193,-2,20,N,0,B,0.289166946
3402,20100318,21,21,C,337,0,45,1,0,30,1,5,15,1,110,30,30,38,7,409,84,81,0,0,3,0,13,45,-2,40,N,0,B,0.839901555
3403,20090917,15,14,T,192,0,20,19,0,50,1,10,7,1,50,35,35,33,6,435,101,97,0,1,2,31,12,63,1,30,4,1,I,0.119294452
3404,20091203,17,17,C,311,0,17,16,0,42,1,23,8,0,62,0,0,32,21,276,153,98,0,1,1,0,12,136,4,40,0,0,I,0.56907033
3405,20091203,17,17,C,162,1,14,8,8,100,1,26,2,0,100,0,0,113,588,120,61,51,70,1,1,30,9,110,-2,30,N,6,B,0.91135829
3406,20090917,14,14,C,169,0,34,8,0,20,0,131,6,1,0,20,20,15,5,224,145,124,67,2,0,11,13,55,2,25,2,0,I,0.827268248
3407,20091203,17,17,C,148,3,37,29,2,10,2,10,19,3,70,70,23,19,13,638,113,102,0,1,1,35,13,89,-2,55,N,0,I,0.078246717
3408,20091203,17,17,T,224,0,26,13,0,34,0,129,5,1,0,34,34,29,29,292,126,122,76,2,0,0,13,166,-2,15,5,5,I,0.299513144
3409,20091203,17,16,I,163,2,38,27,3,15,3,3,14,1,45,50,50,56,14,882,118,107,0,2,1,25,13,147,2,-2,0,0,I,0.855353647
3410,20090917,14,14,T,103,4,21,38,3,15,0,117,9,2,0,35,18,13,4,295,190,116,93,1,0,15,13,80,-2,15,N,0,B,0.529358439
3411,20090917,14,14,T,176,1,14,21,3,20,0,35,4,0,20,0,0,18,4,243,110,100,4,1,2,7,12,101,-2,50,N,0,I,0.950812257
3412,20090917,14,14,C,285,0,10,3,0,10,1,0,9,2,45,40,20,15,13,109,74,67,5,0,3,0,13,31,3,65,3,3,G,0.239940672
3413,20090917,14,14,C,107,3,18,10,2,20,0,112,6,1,0,20,20,17,7,134,181,130,48,2,0,11,13,35,3,15,6,7,B,0.167039729
3414,20090917,14,14,C,257,0,12,58,0,50,2,1,9,1,150,32,32,36,11,287,73,66,201,1,1,2,13,138,4,25,0,1,G,0.325468914
3415,20100318,21,20,C,107,3,36,23,4,30,0,52,15,2,70,90,45,42,5,751,125,106,138,1,0,2,13,118,1,15,0,0,B,0.032507575
3416,20100318,21,21,C,241,0,22,1,0,20,1,8,8,0,60,0,0,30,4,413,98,94,0,0,3,0,12,22,2,50,3,5,I,0.74355554
3417,20090917,14,14,C,135,1,104,10,1,55,0,138,8,1,0,55,55,24,8,306,168,118,109,2,0,4,13,261,-2,30,N,0,I,0.643915699
3418,20100318,21,21,C,408,0,0,0,0,79,0,120,8,1,0,79,79,63,5,336,119,107,83,1,1,0,13,0,1,25,0,3,G,0.898579834
3419,20090917,14,14,C,192,0,22,24,0,25,0,119,9,3,0,50,17,16,5,309,126,121,81,2,0,0,13,59,-2,10,N,1,B,0.843431554
